id,filename,label,area,box,fold
P_00020,PennFudanPed/PNGImages/PennPed00020.png,PASpersonWalking,37281.0,"[142, 121, 264, 379]",4
P_00020,PennFudanPed/PNGImages/PennPed00020.png,PASpersonWalking,37281.0,"[387, 76, 516, 365]",4
P_00020,PennFudanPed/PNGImages/PennPed00020.png,PASpersonWalking,37281.0,"[445, 77, 607, 369]",4
P_00021,PennFudanPed/PNGImages/PennPed00021.png,PASpersonWalking,37324.0,"[68, 118, 218, 407]",1
P_00021,PennFudanPed/PNGImages/PennPed00021.png,PASpersonWalking,37324.0,"[464, 81, 588, 382]",1
P_00021,PennFudanPed/PNGImages/PennPed00021.png,PASpersonWalking,37324.0,"[559, 111, 681, 381]",1
P_00022,PennFudanPed/PNGImages/PennPed00022.png,PASpersonWalking,36168.0,"[30, 118, 167, 413]",5
P_00022,PennFudanPed/PNGImages/PennPed00022.png,PASpersonWalking,36168.0,"[120, 149, 257, 413]",5
P_00022,PennFudanPed/PNGImages/PennPed00022.png,PASpersonWalking,36168.0,"[216, 152, 354, 416]",5
P_00022,PennFudanPed/PNGImages/PennPed00022.png,PASpersonWalking,36168.0,"[705, 129, 839, 390]",5
P_00022,PennFudanPed/PNGImages/PennPed00022.png,PASpersonWalking,36168.0,"[345, 162, 424, 342]",5
P_00023,PennFudanPed/PNGImages/PennPed00023.png,PASpersonWalking,50904.0,"[107, 60, 275, 363]",1
P_00024,PennFudanPed/PNGImages/PennPed00024.png,PASpersonStanding,28908.0,"[71, 58, 170, 350]",3
P_00025,PennFudanPed/PNGImages/PennPed00025.png,PASpersonWalking,13311.0,"[72, 34, 216, 310]",2
P_00025,PennFudanPed/PNGImages/PennPed00025.png,PASpersonWalking,13311.0,"[189, 151, 276, 304]",2
P_00025,PennFudanPed/PNGImages/PennPed00025.png,PASpersonWalking,13311.0,"[390, 2, 421, 71]",2
P_00026,PennFudanPed/PNGImages/PennPed00026.png,PASpersonWalking,32247.5,"[303, 94, 447, 382]",3
P_00026,PennFudanPed/PNGImages/PennPed00026.png,PASpersonWalking,32247.5,"[200, 120, 291, 373]",3
P_00027,PennFudanPed/PNGImages/PennPed00027.png,PASpersonStanding,29348.0,"[126, 93, 218, 363]",3
P_00027,PennFudanPed/PNGImages/PennPed00027.png,PASpersonStanding,29348.0,"[204, 81, 322, 367]",3
P_00027,PennFudanPed/PNGImages/PennPed00027.png,PASpersonStanding,29348.0,"[347, 89, 463, 342]",3
P_00028,PennFudanPed/PNGImages/PennPed00028.png,PASpersonWalking,32376.0,"[211, 50, 325, 334]",1
P_00029,PennFudanPed/PNGImages/PennPed00029.png,PASpersonStanding,25711.0,"[114, 65, 214, 370]",5
P_00029,PennFudanPed/PNGImages/PennPed00029.png,PASpersonStanding,25711.0,"[274, 98, 339, 391]",5
P_00029,PennFudanPed/PNGImages/PennPed00029.png,PASpersonStanding,25711.0,"[363, 102, 466, 388]",5
P_00029,PennFudanPed/PNGImages/PennPed00029.png,PASpersonStanding,25711.0,"[509, 103, 585, 392]",5
P_00030,PennFudanPed/PNGImages/PennPed00030.png,PASpersonWalking,34428.0,"[139, 37, 253, 339]",1
P_00030,PennFudanPed/PNGImages/PennPed00030.png,PASpersonWalking,34428.0,"[3, 37, 95, 342]",1
P_00030,PennFudanPed/PNGImages/PennPed00030.png,PASpersonWalking,34428.0,"[316, 43, 448, 339]",1
P_00031,PennFudanPed/PNGImages/PennPed00031.png,PASpersonWalking,41902.0,"[244, 42, 390, 329]",3
P_00032,PennFudanPed/PNGImages/PennPed00032.png,PASpersonWalking,29295.0,"[98, 50, 203, 329]",1
P_00033,PennFudanPed/PNGImages/PennPed00033.png,PASpersonWalking,32603.0,"[32, 37, 126, 370]",2
P_00033,PennFudanPed/PNGImages/PennPed00033.png,PASpersonWalking,32603.0,"[110, 50, 214, 376]",2
P_00033,PennFudanPed/PNGImages/PennPed00033.png,PASpersonWalking,32603.0,"[392, 70, 519, 368]",2
P_00033,PennFudanPed/PNGImages/PennPed00033.png,PASpersonWalking,32603.0,"[274, 149, 389, 333]",2
P_00034,PennFudanPed/PNGImages/PennPed00034.png,PASpersonWalking,32815.5,"[108, 58, 289, 391]",1
P_00034,PennFudanPed/PNGImages/PennPed00034.png,PASpersonWalking,32815.5,"[302, 63, 405, 344]",1
P_00034,PennFudanPed/PNGImages/PennPed00034.png,PASpersonWalking,32815.5,"[369, 67, 493, 353]",1
P_00034,PennFudanPed/PNGImages/PennPed00034.png,PASpersonWalking,32815.5,"[181, 63, 278, 374]",1
P_00035,PennFudanPed/PNGImages/PennPed00035.png,PASpersonWalking,31906.0,"[169, 30, 275, 331]",2
P_00035,PennFudanPed/PNGImages/PennPed00035.png,PASpersonWalking,31906.0,"[367, 54, 541, 333]",2
P_00035,PennFudanPed/PNGImages/PennPed00035.png,PASpersonWalking,31906.0,"[121, 33, 208, 322]",2
P_00036,PennFudanPed/PNGImages/PennPed00036.png,PASpersonWalking,32406.0,"[56, 62, 164, 330]",1
P_00036,PennFudanPed/PNGImages/PennPed00036.png,PASpersonWalking,32406.0,"[514, 34, 636, 328]",1
P_00037,PennFudanPed/PNGImages/PennPed00037.png,PASpersonWalking,28017.0,"[229, 24, 328, 307]",3
P_00038,PennFudanPed/PNGImages/PennPed00038.png,PASpersonWalking,37672.0,"[232, 39, 368, 316]",3
P_00039,PennFudanPed/PNGImages/PennPed00039.png,PASpersonWalking,24395.0,"[326, 73, 411, 360]",5
P_00040,PennFudanPed/PNGImages/PennPed00040.png,PASpersonWalking,33120.0,"[203, 42, 318, 330]",4
P_00041,PennFudanPed/PNGImages/PennPed00041.png,PASpersonWalking,32034.0,"[353, 99, 467, 380]",5
P_00042,PennFudanPed/PNGImages/PennPed00042.png,PASpersonWalking,24028.0,"[273, 37, 379, 312]",2
P_00042,PennFudanPed/PNGImages/PennPed00042.png,PASpersonWalking,24028.0,"[403, 36, 472, 310]",2
P_00043,PennFudanPed/PNGImages/PennPed00043.png,PASpersonWalking,10032.0,"[189, 47, 297, 334]",3
P_00043,PennFudanPed/PNGImages/PennPed00043.png,PASpersonWalking,10032.0,"[332, 63, 434, 328]",3
P_00043,PennFudanPed/PNGImages/PennPed00043.png,PASpersonWalking,10032.0,"[142, 78, 199, 254]",3
P_00043,PennFudanPed/PNGImages/PennPed00043.png,PASpersonWalking,10032.0,"[282, 78, 328, 253]",3
P_00043,PennFudanPed/PNGImages/PennPed00043.png,PASpersonWalking,10032.0,"[430, 73, 456, 154]",3
P_00044,PennFudanPed/PNGImages/PennPed00044.png,PASpersonWalking,17524.5,"[71, 36, 170, 329]",5
P_00044,PennFudanPed/PNGImages/PennPed00044.png,PASpersonWalking,17524.5,"[253, 63, 336, 282]",5
P_00044,PennFudanPed/PNGImages/PennPed00044.png,PASpersonWalking,17524.5,"[332, 54, 408, 276]",5
P_00044,PennFudanPed/PNGImages/PennPed00044.png,PASpersonWalking,17524.5,"[181, 76, 225, 193]",5
P_00045,PennFudanPed/PNGImages/PennPed00045.png,PASpersonWalking,29692.5,"[70, 64, 193, 365]",5
P_00045,PennFudanPed/PNGImages/PennPed00045.png,PASpersonWalking,29692.5,"[226, 65, 321, 360]",5
P_00045,PennFudanPed/PNGImages/PennPed00045.png,PASpersonWalking,29692.5,"[324, 67, 436, 347]",5
P_00045,PennFudanPed/PNGImages/PennPed00045.png,PASpersonWalking,29692.5,"[526, 45, 639, 348]",5
P_00045,PennFudanPed/PNGImages/PennPed00045.png,PASpersonWalking,29692.5,"[425, 67, 485, 217]",5
P_00045,PennFudanPed/PNGImages/PennPed00045.png,PASpersonWalking,29692.5,"[494, 62, 548, 214]",5
P_00046,PennFudanPed/PNGImages/PennPed00046.png,PASpersonWalking,23850.0,"[21, 58, 111, 323]",2
P_00046,PennFudanPed/PNGImages/PennPed00046.png,PASpersonWalking,23850.0,"[318, 22, 420, 319]",2
P_00046,PennFudanPed/PNGImages/PennPed00046.png,PASpersonWalking,23850.0,"[421, 62, 441, 119]",2
P_00047,PennFudanPed/PNGImages/PennPed00047.png,PASpersonWalking,38223.0,"[116, 57, 253, 336]",1
P_00047,PennFudanPed/PNGImages/PennPed00047.png,PASpersonWalking,38223.0,"[246, 33, 381, 320]",1
P_00047,PennFudanPed/PNGImages/PennPed00047.png,PASpersonWalking,38223.0,"[362, 42, 427, 194]",1
P_00048,PennFudanPed/PNGImages/PennPed00048.png,PASpersonWalking,26663.0,"[27, 33, 118, 326]",5
P_00048,PennFudanPed/PNGImages/PennPed00048.png,PASpersonWalking,26663.0,"[116, 35, 198, 321]",5
P_00048,PennFudanPed/PNGImages/PennPed00048.png,PASpersonWalking,26663.0,"[263, 21, 385, 369]",5
P_00049,PennFudanPed/PNGImages/PennPed00049.png,PASpersonWalking,16115.0,"[82, 48, 176, 346]",4
P_00049,PennFudanPed/PNGImages/PennPed00049.png,PASpersonWalking,16115.0,"[175, 45, 253, 337]",4
P_00049,PennFudanPed/PNGImages/PennPed00049.png,PASpersonWalking,16115.0,"[252, 81, 307, 237]",4
P_00049,PennFudanPed/PNGImages/PennPed00049.png,PASpersonWalking,16115.0,"[310, 77, 368, 240]",4
P_00050,PennFudanPed/PNGImages/PennPed00050.png,PASpersonWalking,26250.0,"[91, 41, 196, 291]",5
P_00051,PennFudanPed/PNGImages/PennPed00051.png,PASpersonWalking,44301.0,"[38, 52, 203, 326]",1
P_00051,PennFudanPed/PNGImages/PennPed00051.png,PASpersonWalking,44301.0,"[314, 67, 481, 365]",1
P_00051,PennFudanPed/PNGImages/PennPed00051.png,PASpersonWalking,44301.0,"[459, 34, 587, 373]",1
P_00051,PennFudanPed/PNGImages/PennPed00051.png,PASpersonWalking,44301.0,"[554, 67, 628, 339]",1
P_00052,PennFudanPed/PNGImages/PennPed00052.png,PASpersonWalking,27590.0,"[77, 137, 175, 428]",5
P_00052,PennFudanPed/PNGImages/PennPed00052.png,PASpersonWalking,27590.0,"[169, 181, 294, 491]",5
P_00052,PennFudanPed/PNGImages/PennPed00052.png,PASpersonWalking,27590.0,"[403, 157, 494, 400]",5
P_00052,PennFudanPed/PNGImages/PennPed00052.png,PASpersonWalking,27590.0,"[524, 83, 613, 393]",5
P_00052,PennFudanPed/PNGImages/PennPed00052.png,PASpersonWalking,27590.0,"[279, 179, 334, 314]",5
P_00053,PennFudanPed/PNGImages/PennPed00053.png,PASpersonWalking,30779.0,"[15, 29, 124, 325]",5
P_00053,PennFudanPed/PNGImages/PennPed00053.png,PASpersonWalking,30779.0,"[169, 27, 266, 329]",5
P_00054,PennFudanPed/PNGImages/PennPed00054.png,PASpersonWalking,25075.0,"[43, 22, 128, 317]",4
P_00055,PennFudanPed/PNGImages/PennPed00055.png,PASpersonWalking,29027.5,"[96, 51, 208, 341]",2
P_00055,PennFudanPed/PNGImages/PennPed00055.png,PASpersonWalking,29027.5,"[29, 8, 122, 283]",2
P_00056,PennFudanPed/PNGImages/PennPed00056.png,PASpersonStanding,14112.0,"[175, 106, 271, 398]",4
P_00056,PennFudanPed/PNGImages/PennPed00056.png,PASpersonStanding,14112.0,"[140, 122, 193, 384]",4
P_00056,PennFudanPed/PNGImages/PennPed00056.png,PASpersonStanding,14112.0,"[257, 98, 306, 386]",4
P_00057,PennFudanPed/PNGImages/PennPed00057.png,PASpersonStanding,24216.0,"[158, 64, 261, 352]",3
P_00057,PennFudanPed/PNGImages/PennPed00057.png,PASpersonWalking,24216.0,"[198, 18, 266, 294]",3
P_00058,PennFudanPed/PNGImages/PennPed00058.png,PASpersonWalking,21541.0,"[167, 27, 245, 316]",3
P_00058,PennFudanPed/PNGImages/PennPed00058.png,PASpersonWalking,21541.0,"[228, 31, 307, 291]",3
P_00058,PennFudanPed/PNGImages/PennPed00058.png,PASpersonWalking,21541.0,"[321, 65, 452, 351]",3
P_00058,PennFudanPed/PNGImages/PennPed00058.png,PASpersonWalking,21541.0,"[295, 22, 374, 274]",3
P_00059,PennFudanPed/PNGImages/PennPed00059.png,PASpersonWalking,35448.5,"[80, 44, 177, 337]",1
P_00059,PennFudanPed/PNGImages/PennPed00059.png,PASpersonWalking,35448.5,"[381, 36, 529, 323]",1
P_00060,PennFudanPed/PNGImages/PennPed00060.png,PASpersonWalking,28536.0,"[43, 23, 142, 326]",4
P_00060,PennFudanPed/PNGImages/PennPed00060.png,PASpersonWalking,28536.0,"[189, 21, 283, 230]",4
P_00060,PennFudanPed/PNGImages/PennPed00060.png,PASpersonWalking,28536.0,"[117, 28, 191, 226]",4
P_00060,PennFudanPed/PNGImages/PennPed00060.png,PASpersonStanding,28536.0,"[273, 81, 389, 327]",4
P_00060,PennFudanPed/PNGImages/PennPed00060.png,PASpersonStanding,28536.0,"[378, 31, 476, 330]",4
P_00061,PennFudanPed/PNGImages/PennPed00061.png,PASpersonWalking,16917.5,"[34, 17, 143, 307]",4
P_00061,PennFudanPed/PNGImages/PennPed00061.png,PASpersonWalking,16917.5,"[250, 57, 275, 146]",4
P_00062,PennFudanPed/PNGImages/PennPed00062.png,PASpersonWalking,18881.5,"[86, 15, 184, 301]",1
P_00062,PennFudanPed/PNGImages/PennPed00062.png,PASpersonWalking,18881.5,"[176, 35, 288, 305]",1
P_00062,PennFudanPed/PNGImages/PennPed00062.png,PASpersonWalking,18881.5,"[2, 46, 57, 223]",1
P_00062,PennFudanPed/PNGImages/PennPed00062.png,PASpersonWalking,18881.5,"[321, 54, 373, 234]",1
P_00063,PennFudanPed/PNGImages/PennPed00063.png,PASpersonWalking,50286.0,"[88, 50, 262, 339]",2
P_00064,PennFudanPed/PNGImages/PennPed00064.png,PASpersonWalking,30780.0,"[226, 29, 334, 314]",2
P_00065,PennFudanPed/PNGImages/PennPed00065.png,PASpersonWalking,32545.0,"[24, 21, 139, 304]",3
P_00066,PennFudanPed/PNGImages/PennPed00066.png,PASpersonWalking,35595.0,"[11, 76, 128, 365]",2
P_00066,PennFudanPed/PNGImages/PennPed00066.png,PASpersonWalking,35595.0,"[265, 33, 398, 312]",2
P_00066,PennFudanPed/PNGImages/PennPed00066.png,PASpersonWalking,35595.0,"[76, 30, 189, 345]",2
P_00067,PennFudanPed/PNGImages/PennPed00067.png,PASpersonWalking,41895.0,"[37, 13, 184, 298]",1
P_00068,PennFudanPed/PNGImages/PennPed00068.png,PASpersonWalking,28896.0,"[43, 89, 153, 364]",1
P_00068,PennFudanPed/PNGImages/PennPed00068.png,PASpersonWalking,28896.0,"[189, 56, 283, 349]",1
P_00068,PennFudanPed/PNGImages/PennPed00068.png,PASpersonWalking,28896.0,"[430, 37, 568, 349]",1
P_00068,PennFudanPed/PNGImages/PennPed00068.png,PASpersonStanding,28896.0,"[384, 47, 455, 223]",1
P_00069,PennFudanPed/PNGImages/PennPed00069.png,PASpersonWalking,26370.0,"[59, 44, 149, 330]",4
P_00069,PennFudanPed/PNGImages/PennPed00069.png,PASpersonWalking,26370.0,"[169, 40, 269, 310]",4
P_00070,PennFudanPed/PNGImages/PennPed00070.png,PASpersonWalking,34988.5,"[15, 24, 122, 341]",5
P_00070,PennFudanPed/PNGImages/PennPed00070.png,PASpersonWalking,34988.5,"[185, 14, 306, 312]",5
P_00071,PennFudanPed/PNGImages/PennPed00071.png,PASpersonWalking,24870.5,"[49, 19, 171, 361]",4
P_00071,PennFudanPed/PNGImages/PennPed00071.png,PASpersonWalking,24870.5,"[292, 44, 386, 305]",4
P_00071,PennFudanPed/PNGImages/PennPed00071.png,PASpersonWalking,24870.5,"[476, 25, 567, 302]",4
P_00071,PennFudanPed/PNGImages/PennPed00071.png,PASpersonWalking,24870.5,"[600, 13, 716, 306]",4
P_00071,PennFudanPed/PNGImages/PennPed00071.png,PASpersonWalking,24870.5,"[567, 53, 612, 180]",4
P_00071,PennFudanPed/PNGImages/PennPed00071.png,PASpersonWalking,24870.5,"[709, 53, 744, 174]",4
P_00072,PennFudanPed/PNGImages/PennPed00072.png,PASpersonWalking,39709.0,"[134, 25, 254, 337]",4
P_00072,PennFudanPed/PNGImages/PennPed00072.png,PASpersonWalking,39709.0,"[280, 52, 431, 330]",4
P_00073,PennFudanPed/PNGImages/PennPed00073.png,PASpersonWalking,27160.0,"[98, 38, 191, 326]",2
P_00073,PennFudanPed/PNGImages/PennPed00073.png,PASpersonWalking,27160.0,"[182, 46, 277, 340]",2
P_00073,PennFudanPed/PNGImages/PennPed00073.png,PASpersonWalking,27160.0,"[316, 51, 413, 331]",2
P_00074,PennFudanPed/PNGImages/PennPed00074.png,PASpersonWalking,26182.0,"[259, 31, 422, 317]",3
P_00074,PennFudanPed/PNGImages/PennPed00074.png,PASpersonWalking,26182.0,"[198, 23, 283, 303]",3
P_00074,PennFudanPed/PNGImages/PennPed00074.png,PASpersonWalking,26182.0,"[117, 48, 223, 295]",3
P_00075,PennFudanPed/PNGImages/PennPed00075.png,PASpersonWalking,40185.0,"[194, 23, 335, 308]",5
P_00076,PennFudanPed/PNGImages/PennPed00076.png,PASpersonStanding,38570.0,"[187, 29, 320, 319]",1
P_00077,PennFudanPed/PNGImages/PennPed00077.png,PASpersonWalking,33640.0,"[65, 27, 181, 317]",1
P_00078,PennFudanPed/PNGImages/PennPed00078.png,PASpersonWalking,30784.0,"[216, 59, 320, 355]",5
P_00079,PennFudanPed/PNGImages/PennPed00079.png,PASpersonWalking,34810.0,"[206, 25, 324, 320]",5
P_00080,PennFudanPed/PNGImages/PennPed00080.png,PASpersonWalking,30076.0,"[72, 47, 175, 339]",5
P_00080,PennFudanPed/PNGImages/PennPed00080.png,PASpersonWalking,30076.0,"[198, 43, 314, 339]",5
P_00080,PennFudanPed/PNGImages/PennPed00080.png,PASpersonWalking,30076.0,"[320, 44, 422, 332]",5
P_00081,PennFudanPed/PNGImages/PennPed00081.png,PASpersonWalking,31824.0,"[148, 85, 240, 366]",1
P_00081,PennFudanPed/PNGImages/PennPed00081.png,PASpersonWalking,31824.0,"[233, 54, 337, 360]",1
P_00081,PennFudanPed/PNGImages/PennPed00081.png,PASpersonWalking,31824.0,"[330, 75, 455, 366]",1
P_00082,PennFudanPed/PNGImages/PennPed00082.png,PASpersonWalking,43210.0,"[80, 22, 229, 312]",3
P_00083,PennFudanPed/PNGImages/PennPed00083.png,PASpersonStanding,32708.5,"[108, 32, 249, 327]",1
P_00083,PennFudanPed/PNGImages/PennPed00083.png,PASpersonStanding,32708.5,"[38, 22, 124, 299]",1
P_00084,PennFudanPed/PNGImages/PennPed00084.png,PASpersonWalking,27544.0,"[142, 46, 310, 342]",3
P_00084,PennFudanPed/PNGImages/PennPed00084.png,PASpersonWalking,27544.0,"[274, 21, 362, 334]",3
P_00084,PennFudanPed/PNGImages/PennPed00084.png,PASpersonStanding,27544.0,"[161, 95, 208, 258]",3
P_00085,PennFudanPed/PNGImages/PennPed00085.png,PASpersonWalking,33159.0,"[89, 27, 200, 302]",1
P_00085,PennFudanPed/PNGImages/PennPed00085.png,PASpersonWalking,33159.0,"[245, 38, 368, 329]",1
P_00086,PennFudanPed/PNGImages/PennPed00086.png,PASpersonStanding,22220.0,"[8, 33, 109, 253]",5
P_00086,PennFudanPed/PNGImages/PennPed00086.png,PASpersonWalking,22220.0,"[208, 49, 306, 318]",5
P_00086,PennFudanPed/PNGImages/PennPed00086.png,PASpersonWalking,22220.0,"[345, 32, 457, 325]",5
P_00086,PennFudanPed/PNGImages/PennPed00086.png,PASpersonWalking,22220.0,"[73, 163, 180, 353]",5
P_00086,PennFudanPed/PNGImages/PennPed00086.png,PASpersonWalking,22220.0,"[113, 65, 164, 197]",5
P_00087,PennFudanPed/PNGImages/PennPed00087.png,PASpersonWalking,38250.0,"[23, 16, 148, 322]",4
P_00088,PennFudanPed/PNGImages/PennPed00088.png,PASpersonWalking,41748.0,"[73, 18, 215, 312]",4
P_00089,PennFudanPed/PNGImages/PennPed00089.png,PASpersonStanding,34545.5,"[85, 25, 165, 294]",2
P_00089,PennFudanPed/PNGImages/PennPed00089.png,PASpersonWalking,34545.5,"[140, 6, 297, 309]",2
P_00090,PennFudanPed/PNGImages/PennPed00090.png,PASpersonWalking,44220.0,"[80, 23, 212, 358]",2
P_00090,PennFudanPed/PNGImages/PennPed00090.png,PASpersonWalking,44220.0,"[43, 39, 122, 346]",2
P_00090,PennFudanPed/PNGImages/PennPed00090.png,PASpersonWalking,44220.0,"[206, 38, 366, 326]",2
P_00091,PennFudanPed/PNGImages/PennPed00091.png,PASpersonWalking,36580.0,"[212, 26, 336, 321]",1
P_00092,PennFudanPed/PNGImages/PennPed00092.png,PASpersonWalking,62743.0,"[106, 76, 311, 434]",1
P_00092,PennFudanPed/PNGImages/PennPed00092.png,PASpersonWalking,62743.0,"[288, 94, 464, 390]",1
P_00093,PennFudanPed/PNGImages/PennPed00093.png,PASpersonWalking,50616.0,"[51, 6, 222, 302]",5
P_00094,PennFudanPed/PNGImages/PennPed00094.png,PASpersonWalking,39530.0,"[122, 27, 256, 322]",1
P_00095,PennFudanPed/PNGImages/PennPed00095.png,PASpersonWalking,31034.5,"[193, 50, 300, 337]",1
P_00095,PennFudanPed/PNGImages/PennPed00095.png,PASpersonWalking,31034.5,"[320, 55, 432, 335]",1
P_00096,PennFudanPed/PNGImages/PennPed00096.png,PASpersonWalking,29463.5,"[6, 38, 103, 324]",5
P_00096,PennFudanPed/PNGImages/PennPed00096.png,PASpersonWalking,29463.5,"[101, 26, 206, 323]",5
